OrderID,ProductName,ProductCategory,CustomerName,CustomerCategory,Month,Zone,Units Sold,Per Unit Price,Sales Commission Paid
822,Truck Tyres LongHaul,Truck,Golf Motor Company ,Small,April,West,84,267.09,1427.14
823,Truck Tyres LongHaul,Truck, GOLF MOTOR COMPANY ,Small,April,South,67,341.33,1575.32
824,Truck Tyres LongHaul,Truck,hotel wheels inc ,Medium,April,West,87,281.64,1566.19
825,Truck Tyres LongHaul,Truck, INDIA TYRES CO ,Medium,April,South,41,319.52,880.14
826,Truck Tyres LongHaul,Truck,juliet automotive pvt ltd,Small,April,North,86,323.37,1814.82
827,Truck Tyres LongHaul,Truck, Juliet Automotive Pvt Ltd ,Small,April,Central,34,220.82,472.95
828,Cycle Tyres Speedster,Cycle, ALPHA MOTORS PVT LTD,Big,April,East,95,96.5,618.21
829,Cycle Tyres Speedster,Cycle, alpha motors pvt ltd ,Big,April,South,18,76.1,84.95
830,Cycle Tyres Speedster,Cycle, alpha motors pvt ltd ,Big,April,Central,51,84.74,236.35
831,Cycle Tyres Speedster,Cycle, ALPHA MOTORS PVT LTD ,Big,April,East,22,55.42,74.77
832,Cycle Tyres Speedster,Cycle, Alpha Motors Pvt Ltd,Big,April,Central,78,68.67,342.3
833,Cycle Tyres Speedster,Cycle,bravo auto corp,Medium,April,West,63,72.78,306.45
834,Cycle Tyres Speedster,Cycle,BRAVO AUTO CORP,Medium,April,North,31,61.75,124.82
835,Cycle Tyres Speedster,Cycle,Bravo Auto Corp ,Medium,April,East,100,80.0,495.85
836,Cycle Tyres Speedster,Cycle, CHARLIE TRANSPORT LTD,Big,April,West,49,89.7,278.08
837,Cycle Tyres Speedster,Cycle,charlie transport ltd ,Big,April,Central,69,98.0,439.19
838,Cycle Tyres Speedster,Cycle, Charlie Transport Ltd ,Big,April,South,74,63.39,317.11
839,Cycle Tyres Speedster,Cycle, delta vehicles pvt ltd,Big,April,South,11,84.39,50.43
840,Cycle Tyres Speedster,Cycle, delta vehicles pvt ltd,Big,April,West,72,99.63,370.31
841,Cycle Tyres Speedster,Cycle,delta vehicles pvt ltd ,Big,April,East,91,57.97,297.24
842,Cycle Tyres Speedster,Cycle, ECHO MOTORS LTD,Medium,April,North,28,91.75,177.43
843,Cycle Tyres Speedster,Cycle,Echo Motors Ltd,Medium,April,West,24,79.75,120.52
844,Cycle Tyres Speedster,Cycle,ECHO MOTORS LTD ,Medium,April,South,36,66.38,146.08
845,Cycle Tyres Speedster,Cycle,FOXTROT AUTO LTD,Small,April,East,51,70.32,241.6
846,Cycle Tyres Speedster,Cycle,Foxtrot Auto Ltd ,Small,April,West,35,58.47,102.96
847,Cycle Tyres Speedster,Cycle,Foxtrot Auto Ltd ,Small,April,East,43,77.29,228.49
848,Cycle Tyres Speedster,Cycle, Foxtrot Auto Ltd ,Small,April,South,16,88.91,80.68
849,Cycle Tyres Speedster,Cycle, FOXTROT AUTO LTD ,Small,April,East,94,97.05,571.76
850,Cycle Tyres Speedster,Cycle,golf motor company,Small,April,South,32,54.27,94.98
851,Cycle Tyres Speedster,Cycle,hotel wheels inc ,Medium,April,Central,20,96.8,118.84
852,Cycle Tyres Speedster,Cycle,india tyres co,Medium,April,West,40,77.35,167.21
853,Cycle Tyres Speedster,Cycle,india tyres co,Medium,April,West,10,78.68,46.76
854,Cycle Tyres Speedster,Cycle, juliet automotive pvt ltd ,Small,April,South,86,85.96,392.54
855,Cycle Tyres Speedster,Cycle,JULIET AUTOMOTIVE PVT LTD,Small,April,East,26,95.08,155.47
856,Cycle Tyres Rider,Cycle,Alpha Motors Pvt Ltd,Big,April,South,44,81.04,220.95
857,Cycle Tyres Rider,Cycle,ALPHA MOTORS PVT LTD,Big,April,West,35,96.19,172.03
858,Cycle Tyres Rider,Cycle, alpha motors pvt ltd ,Big,April,South,26,60.4,84.02
859,Cycle Tyres Rider,Cycle, Bravo Auto Corp ,Medium,April,North,70,96.12,461.84
860,Cycle Tyres Rider,Cycle,BRAVO AUTO CORP,Medium,April,East,81,71.43,357.89
861,Cycle Tyres Rider,Cycle, bravo auto corp,Medium,April,South,15,52.29,47.96
862,Cycle Tyres Rider,Cycle, Bravo Auto Corp ,Medium,April,West,25,80.81,128.44
863,Cycle Tyres Rider,Cycle, bravo auto corp,Medium,April,Central,97,79.7,393.03
864,Cycle Tyres Rider,Cycle, Charlie Transport Ltd ,Big,April,East,38,80.02,199.59
865,Cycle Tyres Rider,Cycle,DELTA VEHICLES PVT LTD ,Big,April,Central,43,59.91,158.08
866,Cycle Tyres Rider,Cycle, Echo Motors Ltd ,Medium,April,West,97,73.27,431.35
867,Cycle Tyres Rider,Cycle, echo motors ltd ,Medium,April,West,24,91.4,120.68
868,Cycle Tyres Rider,Cycle,Echo Motors Ltd ,Medium,April,Central,10,72.85,37.25
869,Cycle Tyres Rider,Cycle,Echo Motors Ltd,Medium,April,East,32,72.14,127.27
870,Cycle Tyres Rider,Cycle, Foxtrot Auto Ltd ,Small,April,East,84,86.76,439.63
871,Cycle Tyres Rider,Cycle, FOXTROT AUTO LTD ,Small,April,West,95,99.73,487.53
872,Cycle Tyres Rider,Cycle,Foxtrot Auto Ltd,Small,April,East,100,92.5,560.81
873,Cycle Tyres Rider,Cycle,golf motor company ,Small,April,South,76,92.65,424.8
874,Cycle Tyres Rider,Cycle, Golf Motor Company,Small,April,Central,71,50.67,203.03
875,Cycle Tyres Rider,Cycle,golf motor company,Small,April,Central,16,74.96,75.56
876,Cycle Tyres Rider,Cycle, golf motor company,Small,April,East,73,60.25,236.29
877,Cycle Tyres Rider,Cycle, HOTEL WHEELS INC,Medium,April,West,75,97.16,498.6
878,Cycle Tyres Rider,Cycle,hotel wheels inc,Medium,April,East,30,54.76,98.0
879,Cycle Tyres Rider,Cycle,hotel wheels inc,Medium,April,South,40,86.43,186.57
880,Cycle Tyres Rider,Cycle,INDIA TYRES CO,Medium,April,West,61,81.95,337.59
881,Cycle Tyres Rider,Cycle,Juliet Automotive Pvt Ltd,Small,April,West,71,62.68,227.18
882,Cycle Tyres Rider,Cycle,juliet automotive pvt ltd ,Small,April,East,68,83.87,292.05
883,Cycle Tyres Rider,Cycle, JULIET AUTOMOTIVE PVT LTD,Small,April,Central,87,73.66,407.9
884,Cycle Tyres Rider,Cycle,JULIET AUTOMOTIVE PVT LTD,Small,April,Central,83,55.83,264.08
885,Cycle Tyres Rider,Cycle,Juliet Automotive Pvt Ltd,Small,April,Central,67,75.65,260.43
886,Two-wheeler Tyres Swift,Two-wheeler,Alpha Motors Pvt Ltd,Big,April,South,38,126.73,255.81
887,Two-wheeler Tyres Swift,Two-wheeler,ALPHA MOTORS PVT LTD,Big,April,West,82,145.31,598.82
888,Two-wheeler Tyres Swift,Two-wheeler, Alpha Motors Pvt Ltd,Big,April,West,28,134.42,193.08
889,Two-wheeler Tyres Swift,Two-wheeler,Bravo Auto Corp,Medium,April,West,81,137.64,598.96
890,Two-wheeler Tyres Swift,Two-wheeler, BRAVO AUTO CORP,Medium,April,East,81,104.43,458.7
891,Two-wheeler Tyres Swift,Two-wheeler,CHARLIE TRANSPORT LTD ,Big,April,East,88,132.96,614.05
892,Two-wheeler Tyres Swift,Two-wheeler, Charlie Transport Ltd,Big,April,East,23,103.9,138.36
893,Two-wheeler Tyres Swift,Two-wheeler,Charlie Transport Ltd ,Big,April,South,28,139.92,231.8
894,Two-wheeler Tyres Swift,Two-wheeler,CHARLIE TRANSPORT LTD ,Big,April,West,27,111.79,166.67
895,Two-wheeler Tyres Swift,Two-wheeler, DELTA VEHICLES PVT LTD ,Big,April,West,62,91.75,290.48
896,Two-wheeler Tyres Swift,Two-wheeler,DELTA VEHICLES PVT LTD ,Big,April,Central,12,102.49,73.41
897,Two-wheeler Tyres Swift,Two-wheeler,ECHO MOTORS LTD,Medium,April,Central,52,142.61,431.87
898,Two-wheeler Tyres Swift,Two-wheeler, ECHO MOTORS LTD ,Medium,April,East,14,136.57,101.47
899,Two-wheeler Tyres Swift,Two-wheeler,Echo Motors Ltd ,Medium,April,South,72,145.86,525.55
900,Two-wheeler Tyres Swift,Two-wheeler, foxtrot auto ltd ,Small,April,South,20,82.41,83.86
901,Two-wheeler Tyres Swift,Two-wheeler,foxtrot auto ltd ,Small,April,East,79,117.46,489.54
902,Two-wheeler Tyres Swift,Two-wheeler, FOXTROT AUTO LTD ,Small,April,North,69,146.13,576.76
903,Two-wheeler Tyres Swift,Two-wheeler, FOXTROT AUTO LTD,Small,April,East,92,89.17,461.6
904,Two-wheeler Tyres Swift,Two-wheeler,Golf Motor Company,Small,April,West,12,129.05,85.39
905,Two-wheeler Tyres Swift,Two-wheeler,Golf Motor Company,Small,April,East,80,96.05,434.82
906,Two-wheeler Tyres Swift,Two-wheeler, GOLF MOTOR COMPANY ,Small,April,Central,40,121.11,244.55
907,Two-wheeler Tyres Swift,Two-wheeler,GOLF MOTOR COMPANY ,Small,April,Central,16,147.99,131.62
908,Two-wheeler Tyres Swift,Two-wheeler, HOTEL WHEELS INC,Medium,April,North,23,120.36,156.96
909,Two-wheeler Tyres Swift,Two-wheeler,Hotel Wheels Inc ,Medium,April,Central,63,111.96,354.58
910,Two-wheeler Tyres Swift,Two-wheeler,Hotel Wheels Inc,Medium,April,North,91,92.24,490.25
911,Two-wheeler Tyres Swift,Two-wheeler,HOTEL WHEELS INC,Medium,April,South,30,148.47,265.77
912,Two-wheeler Tyres Swift,Two-wheeler, HOTEL WHEELS INC,Medium,April,South,61,146.92,489.79
913,Two-wheeler Tyres Swift,Two-wheeler, india tyres co,Medium,April,South,17,89.43,82.65
914,Two-wheeler Tyres Swift,Two-wheeler,India Tyres Co,Medium,April,West,66,128.99,472.61
915,Two-wheeler Tyres Swift,Two-wheeler,India Tyres Co ,Medium,April,North,88,127.36,620.14
916,Two-wheeler Tyres Swift,Two-wheeler,juliet automotive pvt ltd ,Small,April,South,42,134.19,301.18
917,Two-wheeler Tyres Swift,Two-wheeler, Juliet Automotive Pvt Ltd ,Small,April,South,100,98.06,539.68
918,Two-wheeler Tyres Cruiser,Two-wheeler,alpha motors pvt ltd,Big,April,West,95,86.46,466.42
919,Two-wheeler Tyres Cruiser,Two-wheeler, alpha motors pvt ltd ,Big,April,Central,95,95.15,523.59
920,Two-wheeler Tyres Cruiser,Two-wheeler,ALPHA MOTORS PVT LTD ,Big,April,North,40,127.13,257.42
921,Two-wheeler Tyres Cruiser,Two-wheeler, Bravo Auto Corp,Medium,April,Central,55,104.89,313.73
922,Two-wheeler Tyres Cruiser,Two-wheeler,BRAVO AUTO CORP,Medium,April,South,60,91.43,309.52
923,Two-wheeler Tyres Cruiser,Two-wheeler, bravo auto corp ,Medium,April,North,42,92.77,220.28
924,Two-wheeler Tyres Cruiser,Two-wheeler,bravo auto corp ,Medium,April,Central,24,141.49,200.49
925,Two-wheeler Tyres Cruiser,Two-wheeler,Charlie Transport Ltd,Big,April,South,62,143.08,475.1
926,Two-wheeler Tyres Cruiser,Two-wheeler, charlie transport ltd,Big,April,North,79,107.69,465.65
927,Two-wheeler Tyres Cruiser,Two-wheeler,delta vehicles pvt ltd ,Big,April,South,61,133.76,445.53
928,Two-wheeler Tyres Cruiser,Two-wheeler,Delta Vehicles Pvt Ltd,Big,April,East,11,117.19,69.34
929,Two-wheeler Tyres Cruiser,Two-wheeler, delta vehicles pvt ltd,Big,April,West,71,114.65,414.48
930,Two-wheeler Tyres Cruiser,Two-wheeler,delta vehicles pvt ltd,Big,April,Central,69,103.81,365.18
931,Two-wheeler Tyres Cruiser,Two-wheeler,Echo Motors Ltd ,Medium,April,West,18,111.86,115.28
932,Two-wheeler Tyres Cruiser,Two-wheeler, Echo Motors Ltd ,Medium,April,South,75,104.25,420.86
933,Two-wheeler Tyres Cruiser,Two-wheeler,foxtrot auto ltd,Small,April,West,87,92.74,473.51
934,Two-wheeler Tyres Cruiser,Two-wheeler,foxtrot auto ltd,Small,April,Central,90,139.04,748.49
935,Two-wheeler Tyres Cruiser,Two-wheeler, FOXTROT AUTO LTD ,Small,April,East,17,99.99,88.65
936,Two-wheeler Tyres Cruiser,Two-wheeler, FOXTROT AUTO LTD ,Small,April,North,46,148.82,389.34
937,Two-wheeler Tyres Cruiser,Two-wheeler, golf motor company ,Small,April,North,53,105.95,333.31
938,Two-wheeler Tyres Cruiser,Two-wheeler,Golf Motor Company ,Small,April,South,43,134.66,311.92
939,Two-wheeler Tyres Cruiser,Two-wheeler,golf motor company ,Small,April,Central,42,133.0,292.4
940,Two-wheeler Tyres Cruiser,Two-wheeler,GOLF MOTOR COMPANY,Small,April,Central,92,140.36,687.92
941,Two-wheeler Tyres Cruiser,Two-wheeler,hotel wheels inc ,Medium,April,North,24,148.95,213.1
942,Two-wheeler Tyres Cruiser,Two-wheeler,Hotel Wheels Inc,Medium,April,South,83,143.28,602.12
943,Two-wheeler Tyres Cruiser,Two-wheeler,HOTEL WHEELS INC ,Medium,April,South,46,105.59,285.54
944,Two-wheeler Tyres Cruiser,Two-wheeler,hotel wheels inc,Medium,April,Central,95,114.81,590.14
945,Two-wheeler Tyres Cruiser,Two-wheeler, INDIA TYRES CO ,Medium,April,East,68,137.81,527.3
946,Two-wheeler Tyres Cruiser,Two-wheeler,india tyres co ,Medium,April,South,73,114.73,490.72
947,Two-wheeler Tyres Cruiser,Two-wheeler,India Tyres Co ,Medium,April,Central,85,108.7,544.24
948,Two-wheeler Tyres Cruiser,Two-wheeler, INDIA TYRES CO,Medium,April,South,82,129.67,630.43
949,Two-wheeler Tyres Cruiser,Two-wheeler, Juliet Automotive Pvt Ltd ,Small,April,North,18,136.99,137.37
950,Car Tyres Rapid,Car, ALPHA MOTORS PVT LTD ,Big,May,West,25,134.27,168.67
951,Car Tyres Rapid,Car,ALPHA MOTORS PVT LTD ,Big,May,Central,50,189.63,541.42
952,Car Tyres Rapid,Car, BRAVO AUTO CORP,Medium,May,South,24,176.14,214.74
953,Car Tyres Rapid,Car, Bravo Auto Corp ,Medium,May,West,67,154.96,534.18
954,Car Tyres Rapid,Car, bravo auto corp,Medium,May,East,64,155.44,588.48
955,Car Tyres Rapid,Car, CHARLIE TRANSPORT LTD ,Big,May,South,11,149.85,88.55
956,Car Tyres Rapid,Car,DELTA VEHICLES PVT LTD ,Big,May,West,78,122.89,530.37
957,Car Tyres Rapid,Car,Delta Vehicles Pvt Ltd,Big,May,East,23,139.05,188.78
958,Car Tyres Rapid,Car, delta vehicles pvt ltd,Big,May,West,27,121.39,178.37
959,Car Tyres Rapid,Car, DELTA VEHICLES PVT LTD ,Big,May,West,78,160.7,716.69
960,Car Tyres Rapid,Car,ECHO MOTORS LTD ,Medium,May,North,63,162.22,511.7
961,Car Tyres Rapid,Car, ECHO MOTORS LTD,Medium,May,Central,72,141.59,565.89
962,Car Tyres Rapid,Car, Echo Motors Ltd ,Medium,May,East,39,125.08,270.2
963,Car Tyres Rapid,Car, ECHO MOTORS LTD,Medium,May,East,52,178.65,551.61
964,Car Tyres Rapid,Car,ECHO MOTORS LTD,Medium,May,South,86,188.31,934.21
965,Car Tyres Rapid,Car, foxtrot auto ltd ,Small,May,North,53,178.54,511.84
966,Car Tyres Rapid,Car, FOXTROT AUTO LTD,Small,May,East,28,197.4,295.25
967,Car Tyres Rapid,Car,FOXTROT AUTO LTD ,Small,May,Central,20,149.3,176.64
968,Car Tyres Rapid,Car,foxtrot auto ltd ,Small,May,North,72,181.31,738.86
969,Car Tyres Rapid,Car, foxtrot auto ltd,Small,May,Central,16,152.07,134.31
970,Car Tyres Rapid,Car,Golf Motor Company ,Small,May,North,53,120.81,328.16
971,Car Tyres Rapid,Car, hotel wheels inc,Medium,May,West,29,127.21,209.76
972,Car Tyres Rapid,Car, Hotel Wheels Inc ,Medium,May,Central,60,120.31,397.14
973,Car Tyres Rapid,Car, HOTEL WHEELS INC ,Medium,May,East,17,198.62,184.78
974,Car Tyres Rapid,Car,HOTEL WHEELS INC ,Medium,May,East,69,106.94,379.39
975,Car Tyres Rapid,Car, Hotel Wheels Inc,Medium,May,West,85,152.12,691.34
976,Car Tyres Rapid,Car,india tyres co,Medium,May,West,16,198.67,183.91
977,Car Tyres Rapid,Car, INDIA TYRES CO,Medium,May,South,63,189.03,666.86
978,Car Tyres Rapid,Car,INDIA TYRES CO ,Medium,May,South,56,175.05,543.4
979,Car Tyres Rapid,Car, India Tyres Co,Medium,May,North,11,149.3,94.58
980,Car Tyres Rapid,Car, india tyres co,Medium,May,Central,56,141.33,460.03
981,Car Tyres Rapid,Car, JULIET AUTOMOTIVE PVT LTD,Small,May,South,63,132.87,445.18
982,Car Tyres Rapid,Car, Juliet Automotive Pvt Ltd,Small,May,East,62,153.96,556.06
983,Car Tyres Rapid,Car,Juliet Automotive Pvt Ltd ,Small,May,Central,13,121.29,87.1
984,Car Tyres Rapid,Car,juliet automotive pvt ltd,Small,May,East,37,130.71,249.52
985,Car Tyres Rapid,Car,Juliet Automotive Pvt Ltd,Small,May,South,40,178.17,398.95
986,Car Tyres Gripper,Car, Alpha Motors Pvt Ltd,Big,May,North,72,169.67,688.91
987,Car Tyres Gripper,Car, alpha motors pvt ltd ,Big,May,South,12,173.14,122.95
988,Car Tyres Gripper,Car,Alpha Motors Pvt Ltd,Big,May,South,34,111.56,193.82
989,Car Tyres Gripper,Car, Alpha Motors Pvt Ltd,Big,May,Central,15,153.01,120.25
990,Car Tyres Gripper,Car, ALPHA MOTORS PVT LTD,Big,May,East,70,120.02,431.37
991,Car Tyres Gripper,Car, bravo auto corp ,Medium,May,East,21,143.55,151.19
992,Car Tyres Gripper,Car, Bravo Auto Corp ,Medium,May,Central,70,165.12,615.46
993,Car Tyres Gripper,Car,CHARLIE TRANSPORT LTD,Big,May,Central,58,125.25,389.6
994,Car Tyres Gripper,Car,CHARLIE TRANSPORT LTD,Big,May,Central,24,103.21,147.35
995,Car Tyres Gripper,Car, CHARLIE TRANSPORT LTD,Big,May,South,55,191.86,599.16
996,Car Tyres Gripper,Car, CHARLIE TRANSPORT LTD,Big,May,Central,73,154.75,665.48
997,Car Tyres Gripper,Car,CHARLIE TRANSPORT LTD,Big,May,East,77,169.37,780.78
998,Car Tyres Gripper,Car,DELTA VEHICLES PVT LTD ,Big,May,West,36,160.67,321.18
999,Car Tyres Gripper,Car, delta vehicles pvt ltd ,Big,May,Central,56,156.24,503.89
1000,Car Tyres Gripper,Car,delta vehicles pvt ltd,Big,May,Central,15,137.78,121.68
1001,Car Tyres Gripper,Car,DELTA VEHICLES PVT LTD,Big,May,South,69,173.71,636.64
1002,Car Tyres Gripper,Car, delta vehicles pvt ltd,Big,May,West,69,190.74,670.75
1003,Car Tyres Gripper,Car,ECHO MOTORS LTD ,Medium,May,West,28,128.88,180.79
1004,Car Tyres Gripper,Car,ECHO MOTORS LTD,Medium,May,Central,80,196.9,802.18
1005,Car Tyres Gripper,Car, ECHO MOTORS LTD,Medium,May,North,85,167.97,853.77
1006,Car Tyres Gripper,Car,foxtrot auto ltd ,Small,May,West,30,185.13,299.4
1007,Car Tyres Gripper,Car, golf motor company ,Small,May,Central,19,146.62,156.41
1008,Car Tyres Gripper,Car,Golf Motor Company ,Small,May,West,25,139.7,181.27
1009,Car Tyres Gripper,Car,golf motor company ,Small,May,South,95,129.01,717.95
1010,Car Tyres Gripper,Car, HOTEL WHEELS INC ,Medium,May,West,33,153.92,269.23
1011,Car Tyres Gripper,Car,hotel wheels inc,Medium,May,West,37,139.83,264.16
1012,Car Tyres Gripper,Car,hotel wheels inc ,Medium,May,Central,66,142.22,486.92
1013,Car Tyres Gripper,Car, india tyres co,Medium,May,North,10,153.36,91.51
1014,Car Tyres Gripper,Car, India Tyres Co ,Medium,May,East,69,153.74,622.43
1015,Car Tyres Gripper,Car, India Tyres Co ,Medium,May,South,41,154.03,341.75
1016,Car Tyres Gripper,Car, juliet automotive pvt ltd ,Small,May,South,81,137.58,573.95
1017,Car Tyres Gripper,Car,JULIET AUTOMOTIVE PVT LTD ,Small,May,East,64,101.37,377.27
1018,Car Tyres Gripper,Car,juliet automotive pvt ltd,Small,May,West,19,100.52,111.01
1019,Car Tyres Gripper,Car, juliet automotive pvt ltd,Small,May,South,79,150.44,696.41
1020,Car Tyres Gripper,Car, JULIET AUTOMOTIVE PVT LTD,Small,May,West,32,109.01,194.78
1021,Truck Tyres HeavyDuty,Truck,alpha motors pvt ltd,Big,May,East,51,387.24,1279.05
1022,Truck Tyres HeavyDuty,Truck,Alpha Motors Pvt Ltd ,Big,May,East,71,364.29,1672.83
1023,Truck Tyres HeavyDuty,Truck,Alpha Motors Pvt Ltd,Big,May,West,14,232.55,208.52
1024,Truck Tyres HeavyDuty,Truck, alpha motors pvt ltd,Big,May,North,55,325.2,1222.75
1025,Truck Tyres HeavyDuty,Truck, BRAVO AUTO CORP,Medium,May,West,38,293.9,736.71
1026,Truck Tyres HeavyDuty,Truck, CHARLIE TRANSPORT LTD ,Big,May,South,30,329.02,626.52
1027,Truck Tyres HeavyDuty,Truck,CHARLIE TRANSPORT LTD,Big,May,East,67,285.57,1189.79
1028,Truck Tyres HeavyDuty,Truck, CHARLIE TRANSPORT LTD ,Big,May,West,78,276.07,1504.47
1029,Truck Tyres HeavyDuty,Truck, Delta Vehicles Pvt Ltd ,Big,May,East,16,216.07,234.61
1030,Truck Tyres HeavyDuty,Truck,Delta Vehicles Pvt Ltd ,Big,May,East,36,370.51,899.75
1031,Truck Tyres HeavyDuty,Truck, DELTA VEHICLES PVT LTD ,Big,May,Central,58,340.61,1220.17
1032,Truck Tyres HeavyDuty,Truck, Echo Motors Ltd ,Medium,May,North,86,356.39,2017.72
1033,Truck Tyres HeavyDuty,Truck,Echo Motors Ltd ,Medium,May,Central,72,314.7,1431.93
1034,Truck Tyres HeavyDuty,Truck,echo motors ltd ,Medium,May,West,47,352.53,1013.57
1035,Truck Tyres HeavyDuty,Truck, Foxtrot Auto Ltd ,Small,May,North,58,217.47,830.19
1036,Truck Tyres HeavyDuty,Truck, Foxtrot Auto Ltd,Small,May,East,61,203.5,845.3
1037,Truck Tyres HeavyDuty,Truck, Foxtrot Auto Ltd,Small,May,Central,24,262.42,420.6
1038,Truck Tyres HeavyDuty,Truck, Golf Motor Company ,Small,May,South,67,297.82,1349.43
1039,Truck Tyres HeavyDuty,Truck,golf motor company,Small,May,Central,65,289.18,1276.14
1040,Truck Tyres HeavyDuty,Truck,golf motor company,Small,May,West,73,293.95,1479.22
1041,Truck Tyres HeavyDuty,Truck,GOLF MOTOR COMPANY,Small,May,South,78,271.99,1405.8
1042,Truck Tyres HeavyDuty,Truck, hotel wheels inc,Medium,May,South,25,331.21,548.35
1043,Truck Tyres HeavyDuty,Truck,HOTEL WHEELS INC,Medium,May,North,66,295.21,1291.46
1044,Truck Tyres HeavyDuty,Truck,hotel wheels inc,Medium,May,East,22,325.86,446.27
1045,Truck Tyres HeavyDuty,Truck, Hotel Wheels Inc ,Medium,May,Central,61,370.5,1529.98
1046,Truck Tyres HeavyDuty,Truck, hotel wheels inc ,Medium,May,South,26,250.43,430.02
1047,Truck Tyres HeavyDuty,Truck, India Tyres Co ,Medium,May,East,35,241.99,571.72
1048,Truck Tyres HeavyDuty,Truck, india tyres co,Medium,May,North,66,328.9,1396.01
1049,Truck Tyres HeavyDuty,Truck,India Tyres Co,Medium,May,South,23,207.83,304.86
1050,Truck Tyres HeavyDuty,Truck,INDIA TYRES CO,Medium,May,Central,46,381.77,1084.02
1051,Truck Tyres HeavyDuty,Truck, juliet automotive pvt ltd ,Small,May,East,15,326.35,311.13
1052,Truck Tyres LongHaul,Truck,Alpha Motors Pvt Ltd,Big,May,South,56,397.93,1468.04
1053,Truck Tyres LongHaul,Truck,Alpha Motors Pvt Ltd,Big,May,Central,25,303.22,483.61
1054,Truck Tyres LongHaul,Truck,bravo auto corp ,Medium,May,Central,59,271.16,1083.44
1055,Truck Tyres LongHaul,Truck, bravo auto corp,Medium,May,North,94,214.18,1289.42
1056,Truck Tyres LongHaul,Truck,Bravo Auto Corp ,Medium,May,West,76,343.52,1697.25
1057,Truck Tyres LongHaul,Truck,Bravo Auto Corp ,Medium,May,North,16,385.34,377.4
1058,Truck Tyres LongHaul,Truck,BRAVO AUTO CORP ,Medium,May,South,32,280.38,600.95
1059,Truck Tyres LongHaul,Truck,charlie transport ltd,Big,May,East,92,261.55,1633.0
1060,Truck Tyres LongHaul,Truck, Charlie Transport Ltd ,Big,May,North,43,383.02,989.45
1061,Truck Tyres LongHaul,Truck,charlie transport ltd ,Big,May,West,44,226.34,652.63
1062,Truck Tyres LongHaul,Truck,CHARLIE TRANSPORT LTD,Big,May,South,90,287.93,1572.52
1063,Truck Tyres LongHaul,Truck,charlie transport ltd ,Big,May,North,81,267.48,1497.45
1064,Truck Tyres LongHaul,Truck,delta vehicles pvt ltd ,Big,May,South,13,269.69,238.38
1065,Truck Tyres LongHaul,Truck,Echo Motors Ltd ,Medium,May,North,99,399.81,2649.47
1066,Truck Tyres LongHaul,Truck,ECHO MOTORS LTD,Medium,May,North,43,231.07,616.86
1067,Truck Tyres LongHaul,Truck,echo motors ltd ,Medium,May,Central,44,203.64,613.73
1068,Truck Tyres LongHaul,Truck,Echo Motors Ltd,Medium,May,North,63,312.71,1242.0
1069,Truck Tyres LongHaul,Truck,FOXTROT AUTO LTD ,Small,May,South,10,267.5,183.8
1070,Truck Tyres LongHaul,Truck,foxtrot auto ltd ,Small,May,Central,47,298.05,847.17
1071,Truck Tyres LongHaul,Truck, Golf Motor Company ,Small,May,West,86,291.83,1599.97
1072,Truck Tyres LongHaul,Truck, GOLF MOTOR COMPANY,Small,May,East,84,337.84,1729.79
1073,Truck Tyres LongHaul,Truck,Golf Motor Company,Small,May,North,67,316.28,1374.37
1074,Truck Tyres LongHaul,Truck, Hotel Wheels Inc ,Medium,May,East,42,342.48,995.6
1075,Truck Tyres LongHaul,Truck,India Tyres Co,Medium,May,West,94,319.52,1808.7
1076,Truck Tyres LongHaul,Truck,india tyres co,Medium,May,Central,15,272.75,258.54
1077,Truck Tyres LongHaul,Truck,INDIA TYRES CO ,Medium,May,Central,61,370.71,1357.56
1078,Truck Tyres LongHaul,Truck, India Tyres Co,Medium,May,East,91,320.96,1829.68
1079,Truck Tyres LongHaul,Truck,juliet automotive pvt ltd,Small,May,North,12,382.33,302.98
1080,Truck Tyres LongHaul,Truck,Juliet Automotive Pvt Ltd,Small,May,Central,47,359.85,1111.89
1081,Truck Tyres LongHaul,Truck,JULIET AUTOMOTIVE PVT LTD,Small,May,West,66,256.45,1087.65
1082,Cycle Tyres Speedster,Cycle, alpha motors pvt ltd ,Big,May,Central,52,50.51,181.11
1083,Cycle Tyres Speedster,Cycle, bravo auto corp,Medium,May,North,72,89.69,409.52
1084,Cycle Tyres Speedster,Cycle,bravo auto corp,Medium,May,North,68,91.89,329.69
1085,Cycle Tyres Speedster,Cycle,bravo auto corp ,Medium,May,South,64,85.87,344.85
1086,Cycle Tyres Speedster,Cycle,charlie transport ltd ,Big,May,Central,58,64.95,188.99
1087,Cycle Tyres Speedster,Cycle, CHARLIE TRANSPORT LTD ,Big,May,East,53,75.31,231.02
1088,Cycle Tyres Speedster,Cycle, delta vehicles pvt ltd ,Big,May,South,48,65.62,162.92
1089,Cycle Tyres Speedster,Cycle, Echo Motors Ltd ,Medium,May,West,100,88.49,520.33
1090,Cycle Tyres Speedster,Cycle, Foxtrot Auto Ltd ,Small,May,West,94,53.47,301.49
1091,Cycle Tyres Speedster,Cycle, foxtrot auto ltd,Small,May,East,24,81.57,112.26
1092,Cycle Tyres Speedster,Cycle,GOLF MOTOR COMPANY ,Small,May,West,49,75.89,190.73
1093,Cycle Tyres Speedster,Cycle,golf motor company ,Small,May,North,64,79.82,326.77
